station,datetime,lon,lat,elev,precip
3HT,2005-09-09 15:55,-109.8400,46.4200,1300.00,
3HT,2005-09-09 16:50,-109.8400,46.4200,1300.00,
3HT,2005-09-09 19:58,-109.8400,46.4200,1300.00,
3HT,2005-09-09 22:58,-109.8400,46.4200,1300.00,
3HT,2005-09-10 15:30,-109.8400,46.4200,1300.00,
3HT,2005-09-10 16:35,-109.8400,46.4200,1300.00,
3HT,2005-09-10 19:40,-109.8400,46.4200,1300.00,
3HT,2005-09-10 22:30,-109.8400,46.4200,1300.00,
3HT,2005-09-11 15:50,-109.8400,46.4200,1300.00,
3HT,2005-09-11 16:30,-109.8400,46.4200,1300.00,
3HT,2005-09-11 23:20,-109.8400,46.4200,1300.00,
3HT,2005-09-12 14:30,-109.8400,46.4200,1300.00,
3HT,2005-09-12 15:33,-109.8400,46.4200,1300.00,
3HT,2005-09-12 22:30,-109.8400,46.4200,1300.00,
3HT,2005-09-13 14:55,-109.8400,46.4200,1300.00,
3HT,2005-09-13 15:50,-109.8400,46.4200,1300.00,
3HT,2005-09-13 16:45,-109.8400,46.4200,1300.00,
3HT,2005-09-13 22:40,-109.8400,46.4200,1300.00,
3HT,2005-09-14 23:59,-109.8400,46.4200,1300.00,
3HT,2005-09-15 14:55,-109.8400,46.4200,1300.00,
3HT,2005-09-15 15:50,-109.8400,46.4200,1300.00,
3HT,2005-09-15 19:30,-109.8400,46.4200,1300.00,
3HT,2005-09-15 22:25,-109.8400,46.4200,1300.00,
3HT,2005-09-16 23:35,-109.8400,46.4200,1300.00,
3HT,2005-09-17 14:55,-109.8400,46.4200,1300.00,
3HT,2005-09-17 15:40,-109.8400,46.4200,1300.00,
3HT,2005-09-17 16:35,-109.8400,46.4200,1300.00,
3HT,2005-09-17 19:55,-109.8400,46.4200,1300.00,
3HT,2005-09-17 22:40,-109.8400,46.4200,1300.00,
3HT,2005-09-18 14:40,-109.8400,46.4200,1300.00,
3HT,2005-09-18 19:32,-109.8400,46.4200,1300.00,
3HT,2005-09-18 23:10,-109.8400,46.4200,1300.00,
3HT,2005-09-19 14:45,-109.8400,46.4200,1300.00,
3HT,2005-09-19 16:50,-109.8400,46.4200,1300.00,
3HT,2005-09-19 22:40,-109.8400,46.4200,1300.00,
3HT,2005-09-20 14:35,-109.8400,46.4200,1300.00,
3HT,2005-09-20 16:35,-109.8400,46.4200,1300.00,
3HT,2005-09-20 19:50,-109.8400,46.4200,1300.00,
3HT,2005-09-20 22:35,-109.8400,46.4200,1300.00,
3HT,2005-09-21 15:47,-109.8400,46.4200,1300.00,
3HT,2005-09-21 16:45,-109.8400,46.4200,1300.00,
3HT,2005-09-21 19:45,-109.8400,46.4200,1300.00,
3HT,2005-09-21 22:30,-109.8400,46.4200,1300.00,
3HT,2005-09-22 15:30,-109.8400,46.4200,1300.00,
3HT,2005-09-22 16:55,-109.8400,46.4200,1300.00,
3HT,2005-09-22 19:45,-109.8400,46.4200,1300.00,
3HT,2005-09-22 22:40,-109.8400,46.4200,1300.00,
3HT,2005-09-23 14:50,-109.8400,46.4200,1300.00,
3HT,2005-09-23 15:50,-109.8400,46.4200,1300.00,
3HT,2005-09-23 19:40,-109.8400,46.4200,1300.00,
3HT,2005-09-23 22:30,-109.8400,46.4200,1300.00,
3HT,2005-09-24 19:40,-109.8400,46.4200,1300.00,
3HT,2005-09-24 22:40,-109.8400,46.4200,1300.00,
3HT,2005-09-25 15:35,-109.8400,46.4200,1300.00,
3HT,2005-09-25 16:35,-109.8400,46.4200,1300.00,
3HT,2005-09-25 19:25,-109.8400,46.4200,1300.00,
3HT,2005-09-25 22:35,-109.8400,46.4200,1300.00,
3HT,2005-09-26 14:50,-109.8400,46.4200,1300.00,
3HT,2005-09-26 15:45,-109.8400,46.4200,1300.00,
3HT,2005-09-26 22:50,-109.8400,46.4200,1300.00,
3HT,2005-09-27 14:45,-109.8400,46.4200,1300.00,
3HT,2005-09-27 15:45,-109.8400,46.4200,1300.00,
3HT,2005-09-27 16:40,-109.8400,46.4200,1300.00,
3HT,2005-09-27 22:35,-109.8400,46.4200,1300.00,
3HT,2005-09-29 14:55,-109.8400,46.4200,1300.00,
3HT,2005-09-29 15:45,-109.8400,46.4200,1300.00,
3HT,2005-09-29 19:30,-109.8400,46.4200,1300.00,
3HT,2005-09-29 22:35,-109.8400,46.4200,1300.00,
3HT,2005-09-30 14:55,-109.8400,46.4200,1300.00,
3HT,2005-10-01 00:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-10-01 15:55,-109.8400,46.4200,1300.00,
3HT,2005-10-01 19:23,-109.8400,46.4200,1300.00,
3HT,2005-10-01 22:55,-109.8400,46.4200,1300.00,0.00
3HT,2005-10-02 19:30,-109.8400,46.4200,1300.00,
3HT,2005-10-02 22:35,-109.8400,46.4200,1300.00,0.00
3HT,2005-10-03 00:45,-109.8400,46.4200,1300.00,0.00
3HT,2005-10-04 22:50,-109.8400,46.4200,1300.00,0.00
3HT,2005-10-05 14:30,-109.8400,46.4200,1300.00,
